InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice
C584175,10064,LIGHTING ITEM 64,-6,2024-09-30 10:00:00,42.93,102695,United Kingdom,-257.58
C584175,10095,SEASONAL ITEM 95,-5,2024-09-30 10:00:00,97.53,102695,United Kingdom,-487.65
C634812,10075,HOME DECOR ITEM 75,-6,2024-09-30 15:00:00,37.52,104310,United Kingdom,-225.12
C634812,10012,LIGHTING ITEM 12,-6,2024-09-30 15:00:00,47.86,104310,United Kingdom,-287.15999999999997
C634812,10035,BAGS ITEM 35,-7,2024-09-30 15:00:00,55.33,104310,United Kingdom,-387.31
C538929,10010,STATIONERY ITEM 10,-6,2024-09-30 15:00:00,43.75,101241,United Kingdom,-262.5
C504515,10045,SEASONAL ITEM 45,-8,2024-09-30 17:00:00,20.64,100136,Ireland,-165.12
C569145,10021,STATIONERY ITEM 21,-11,2024-09-30 18:00:00,89.85,102209,United Kingdom,-988.3499999999999
C569145,10054,BAGS ITEM 54,-8,2024-09-30 18:00:00,1.1,102209,United Kingdom,-8.8
C569145,10035,BAGS ITEM 35,-8,2024-09-30 18:00:00,55.33,102209,United Kingdom,-442.64
C569145,10069,GIFTS ITEM 69,-3,2024-09-30 18:00:00,27.5,102209,United Kingdom,-82.5
C517324,10083,LIGHTING ITEM 83,-9,2024-10-01 12:00:00,53.72,100554,United Kingdom,-483.48
C517324,10065,HOME DECOR ITEM 65,-2,2024-10-01 12:00:00,18.38,100554,United Kingdom,-36.76
C517324,10005,BAGS ITEM 5,-7,2024-10-01 12:00:00,13.74,100554,United Kingdom,-96.18
C502835,10053,TOYS ITEM 53,-6,2024-10-01 12:00:00,105.31,100083,Ireland,-631.86
C502835,10013,HOME DECOR ITEM 13,-9,2024-10-01 12:00:00,61.42,100083,Ireland,-552.78
C517324,10026,LIGHTING ITEM 26,-1,2024-10-01 12:00:00,61.25,100554,United Kingdom,-61.25
C628233,10048,TOYS ITEM 48,-7,2024-10-01 14:00:00,39.27,104125,United Kingdom,-274.89000000000004
C628233,10052,LIGHTING ITEM 52,-11,2024-10-01 14:00:00,17.95,104125,United Kingdom,-197.45
C646354,10000,LIGHTING ITEM 0,-3,2024-10-01 14:00:00,69.61,104656,Germany,-208.82999999999998
C628233,10006,BAGS ITEM 6,-4,2024-10-01 14:00:00,22.16,104125,United Kingdom,-88.64
C646354,10118,TOYS ITEM 118,-14,2024-10-01 14:00:00,76.88,104656,Germany,-1076.32
C615972,10094,KITCHENWARE ITEM 94,-13,2024-10-01 16:00:00,49.17,103713,Portugal,-639.21
C615972,10104,HOME DECOR ITEM 104,-12,2024-10-01 16:00:00,63.01,103713,Portugal,-756.12
C615972,10048,TOYS ITEM 48,-12,2024-10-01 16:00:00,39.27,103713,Portugal,-471.24
C615972,10059,SEASONAL ITEM 59,-11,2024-10-01 16:00:00,95.03,103713,Portugal,-1045.33
C647559,10058,TOYS ITEM 58,-11,2024-10-01 17:00:00,38.5,104684,United Kingdom,-423.5
C619924,10095,SEASONAL ITEM 95,-2,2024-10-01 18:00:00,97.53,103844,Netherlands,-195.06
C619924,10078,GIFTS ITEM 78,-10,2024-10-01 18:00:00,48.18,103844,Netherlands,-481.8
C596081,10009,STATIONERY ITEM 9,-11,2024-10-01 19:00:00,15.49,103089,United Kingdom,-170.39000000000001
C596081,10007,KITCHENWARE ITEM 7,-12,2024-10-01 19:00:00,5.76,103089,United Kingdom,-69.12
C596081,10040,TOYS ITEM 40,-3,2024-10-01 19:00:00,108.38,103089,United Kingdom,-325.14
C596081,10007,KITCHENWARE ITEM 7,-4,2024-10-01 19:00:00,5.76,103089,United Kingdom,-23.04
C568763,10045,SEASONAL ITEM 45,-13,2024-10-01 19:00:00,20.64,102194,Switzerland,-268.32
C568763,10028,TOYS ITEM 28,-7,2024-10-01 19:00:00,46.04,102194,Switzerland,-322.28
C568763,10061,TOYS ITEM 61,-2,2024-10-01 19:00:00,43.8,102194,Switzerland,-87.6
C568763,10109,STATIONERY ITEM 109,-3,2024-10-01 19:00:00,108.65,102194,Switzerland,-325.95000000000005
C533482,10043,KITCHENWARE ITEM 43,-4,2024-10-02 08:00:00,50.56,101083,United Kingdom,-202.24
C564454,10100,GIFTS ITEM 100,-10,2024-10-02 12:00:00,21.8,102065,United Kingdom,-218.0
C556424,10112,TOYS ITEM 112,-4,2024-10-02 16:00:00,68.05,101803,Netherlands,-272.2
C556424,10115,TOYS ITEM 115,-11,2024-10-02 16:00:00,50.16,101803,Netherlands,-551.76
C509015,10044,BAGS ITEM 44,-1,2024-10-02 18:00:00,81.71,100295,Ireland,-81.71
C509015,10024,GIFTS ITEM 24,-14,2024-10-02 18:00:00,80.63,100295,Ireland,-1128.82
C509015,10002,GIFTS ITEM 2,-13,2024-10-02 18:00:00,76.0,100295,Ireland,-988.0
C509015,10105,HOME DECOR ITEM 105,-7,2024-10-02 18:00:00,31.56,100295,Ireland,-220.92
C568793,10045,SEASONAL ITEM 45,-9,2024-10-03 08:00:00,20.64,102197,United Kingdom,-185.76
C525355,10018,HOME DECOR ITEM 18,-10,2024-10-03 14:00:00,66.59,100830,United Kingdom,-665.9000000000001
C525355,10011,BAGS ITEM 11,-6,2024-10-03 14:00:00,28.01,100830,United Kingdom,-168.06
C539512,10012,LIGHTING ITEM 12,-2,2024-10-03 14:00:00,47.86,101262,Netherlands,-95.72
C539512,10059,SEASONAL ITEM 59,-1,2024-10-03 14:00:00,95.03,101262,Netherlands,-95.03
C640302,10037,SEASONAL ITEM 37,-10,2024-10-03 17:00:00,40.36,104475,United Kingdom,-403.6
C629723,10114,TOYS ITEM 114,-11,2024-10-04 16:00:00,7.43,104166,United Kingdom,-81.72999999999999
C629723,10001,GIFTS ITEM 1,-10,2024-10-04 16:00:00,68.45,104166,United Kingdom,-684.5
C629723,10040,TOYS ITEM 40,-9,2024-10-04 16:00:00,108.38,104166,United Kingdom,-975.42
C629723,10060,STATIONERY ITEM 60,-13,2024-10-04 16:00:00,2.06,104166,United Kingdom,-26.78
C627049,10031,SEASONAL ITEM 31,-11,2024-10-05 08:00:00,64.62,104078,United Kingdom,-710.82
C627049,10031,SEASONAL ITEM 31,-13,2024-10-05 08:00:00,64.62,104078,United Kingdom,-840.0600000000001
C633404,10007,KITCHENWARE ITEM 7,-7,2024-10-05 08:00:00,5.76,104277,Germany,-40.32
C633404,10037,SEASONAL ITEM 37,-3,2024-10-05 08:00:00,40.36,104277,Germany,-121.08
C633404,10063,KITCHENWARE ITEM 63,-12,2024-10-05 08:00:00,50.18,104277,Germany,-602.16
C633404,10080,SEASONAL ITEM 80,-5,2024-10-05 08:00:00,42.73,104277,Germany,-213.64999999999998
C502667,10011,BAGS ITEM 11,-14,2024-10-05 09:00:00,28.01,100078,Germany,-392.14000000000004
C504317,10018,HOME DECOR ITEM 18,-5,2024-10-05 12:00:00,66.59,100129,Ireland,-332.95000000000005
C504317,10093,HOME DECOR ITEM 93,-13,2024-10-05 12:00:00,80.77,100129,Ireland,-1050.01
C504317,10022,STATIONERY ITEM 22,-3,2024-10-05 12:00:00,52.19,100129,Ireland,-156.57
C504317,10033,LIGHTING ITEM 33,-14,2024-10-05 12:00:00,52.34,100129,Ireland,-732.76
C585836,10047,HOME DECOR ITEM 47,-13,2024-10-06 13:00:00,65.32,102742,United Kingdom,-849.1599999999999
C585836,10024,GIFTS ITEM 24,-8,2024-10-06 13:00:00,80.63,102742,United Kingdom,-645.04
C585836,10109,STATIONERY ITEM 109,-10,2024-10-06 13:00:00,108.65,102742,United Kingdom,-1086.5
C585836,10045,SEASONAL ITEM 45,-3,2024-10-06 13:00:00,20.64,102742,United Kingdom,-61.92
C501210,10069,GIFTS ITEM 69,-11,2024-10-06 14:00:00,27.5,100037,United Kingdom,-302.5
C533023,10026,LIGHTING ITEM 26,-3,2024-10-07 08:00:00,61.25,101065,Portugal,-183.75
C554059,10013,HOME DECOR ITEM 13,-8,2024-10-07 10:00:00,61.42,101732,Germany,-491.36
C554059,10019,TOYS ITEM 19,-7,2024-10-07 10:00:00,13.85,101732,Germany,-96.95
C554059,10070,LIGHTING ITEM 70,-5,2024-10-07 10:00:00,73.32,101732,Germany,-366.59999999999997
C554059,10005,BAGS ITEM 5,-3,2024-10-07 10:00:00,13.74,101732,Germany,-41.22
C554059,10004,SEASONAL ITEM 4,-8,2024-10-07 10:00:00,51.1,101732,Germany,-408.8
C608620,10098,SEASONAL ITEM 98,-13,2024-10-07 13:00:00,22.32,103496,United Kingdom,-290.16
C608620,10080,SEASONAL ITEM 80,-2,2024-10-07 13:00:00,42.73,103496,United Kingdom,-85.46
C608620,10061,TOYS ITEM 61,-1,2024-10-07 13:00:00,43.8,103496,United Kingdom,-43.8
C608620,10106,GIFTS ITEM 106,-13,2024-10-07 13:00:00,42.04,103496,United Kingdom,-546.52
C608620,10065,HOME DECOR ITEM 65,-14,2024-10-07 13:00:00,18.38,103496,United Kingdom,-257.32
C526908,10075,HOME DECOR ITEM 75,-2,2024-10-07 16:00:00,37.52,100883,United Kingdom,-75.04
C526908,10008,HOME DECOR ITEM 8,-9,2024-10-07 16:00:00,66.99,100883,United Kingdom,-602.91
C596126,10015,BAGS ITEM 15,-5,2024-10-07 18:00:00,83.09,103090,Germany,-415.45000000000005
C596126,10080,SEASONAL ITEM 80,-5,2024-10-07 18:00:00,42.73,103090,Germany,-213.64999999999998
C596126,10032,SEASONAL ITEM 32,-14,2024-10-07 18:00:00,28.31,103090,Germany,-396.34
C596126,10087,BAGS ITEM 87,-5,2024-10-07 18:00:00,30.72,103090,Germany,-153.6
C503012,10087,BAGS ITEM 87,-10,2024-10-09 09:00:00,30.72,100088,Germany,-307.2
C503012,10005,BAGS ITEM 5,-14,2024-10-09 09:00:00,13.74,100088,Germany,-192.36
C650178,10083,LIGHTING ITEM 83,-9,2024-10-09 12:00:00,53.72,104774,United Kingdom,-483.48
C523917,10005,BAGS ITEM 5,-6,2024-10-09 12:00:00,13.74,100783,United Kingdom,-82.44
C542733,10072,GIFTS ITEM 72,-9,2024-10-09 12:00:00,23.2,101364,United Kingdom,-208.79999999999998
C523917,10020,BAGS ITEM 20,-6,2024-10-09 12:00:00,21.71,100783,United Kingdom,-130.26
C604714,10108,SEASONAL ITEM 108,-10,2024-10-09 13:00:00,32.43,103370,United Kingdom,-324.3
C636459,10019,TOYS ITEM 19,-7,2024-10-09 13:00:00,13.85,104353,France,-96.95
C636459,10084,KITCHENWARE ITEM 84,-11,2024-10-09 13:00:00,25.51,104353,France,-280.61
C636459,10030,SEASONAL ITEM 30,-10,2024-10-09 13:00:00,3.75,104353,France,-37.5
C636459,10015,BAGS ITEM 15,-4,2024-10-09 13:00:00,83.09,104353,France,-332.36
C604714,10013,HOME DECOR ITEM 13,-10,2024-10-09 13:00:00,61.42,103370,United Kingdom,-614.2
C604714,10066,HOME DECOR ITEM 66,-7,2024-10-09 13:00:00,12.74,103370,United Kingdom,-89.18
C636459,10092,TOYS ITEM 92,-4,2024-10-09 13:00:00,55.51,104353,France,-222.04
C604714,10047,HOME DECOR ITEM 47,-2,2024-10-09 13:00:00,65.32,103370,United Kingdom,-130.64
C648254,10053,TOYS ITEM 53,-7,2024-10-09 15:00:00,105.31,104710,United Kingdom,-737.1700000000001
C648254,10013,HOME DECOR ITEM 13,-11,2024-10-09 15:00:00,61.42,104710,United Kingdom,-675.62
C648254,10007,KITCHENWARE ITEM 7,-7,2024-10-09 15:00:00,5.76,104710,United Kingdom,-40.32
C648254,10001,GIFTS ITEM 1,-3,2024-10-09 15:00:00,68.45,104710,United Kingdom,-205.35000000000002
C648254,10036,GIFTS ITEM 36,-12,2024-10-09 15:00:00,4.15,104710,United Kingdom,-49.800000000000004
C620025,10049,HOME DECOR ITEM 49,-7,2024-10-09 16:00:00,55.99,103851,France,-391.93
C604369,10018,HOME DECOR ITEM 18,-2,2024-10-09 19:00:00,66.59,103362,United Kingdom,-133.18
C604369,10035,BAGS ITEM 35,-4,2024-10-09 19:00:00,55.33,103362,United Kingdom,-221.32
C604369,10082,LIGHTING ITEM 82,-8,2024-10-09 19:00:00,26.42,103362,United Kingdom,-211.36
C530527,10044,BAGS ITEM 44,-14,2024-10-10 10:00:00,81.71,100986,United Kingdom,-1143.9399999999998
C530527,10011,BAGS ITEM 11,-5,2024-10-10 10:00:00,28.01,100986,United Kingdom,-140.05
C502501,10005,BAGS ITEM 5,-8,2024-10-10 10:00:00,13.74,100073,Germany,-109.92
C502501,10088,GIFTS ITEM 88,-4,2024-10-10 10:00:00,38.28,100073,Germany,-153.12
C625085,10052,LIGHTING ITEM 52,-14,2024-10-10 10:00:00,17.95,104005,Australia,-251.29999999999998
C625085,10095,SEASONAL ITEM 95,-8,2024-10-10 10:00:00,97.53,104005,Australia,-780.24
C625085,10063,KITCHENWARE ITEM 63,-10,2024-10-10 10:00:00,50.18,104005,Australia,-501.8
C565294,10079,KITCHENWARE ITEM 79,-7,2024-10-10 11:00:00,64.98,102089,Netherlands,-454.86
C589764,10055,LIGHTING ITEM 55,-9,2024-10-10 11:00:00,40.68,102866,Spain,-366.12
C589764,10087,BAGS ITEM 87,-10,2024-10-10 11:00:00,30.72,102866,Spain,-307.2
C620026,10086,LIGHTING ITEM 86,-3,2024-10-10 16:00:00,9.12,103851,France,-27.36
C620026,10021,STATIONERY ITEM 21,-2,2024-10-10 16:00:00,89.85,103851,France,-179.7
C629051,10115,TOYS ITEM 115,-7,2024-10-10 17:00:00,50.16,104144,Ireland,-351.12
C629051,10000,LIGHTING ITEM 0,-4,2024-10-10 17:00:00,69.61,104144,Ireland,-278.44
C606794,10066,HOME DECOR ITEM 66,-12,2024-10-10 19:00:00,12.74,103431,United Kingdom,-152.88
C606794,10057,GIFTS ITEM 57,-12,2024-10-10 19:00:00,9.82,103431,United Kingdom,-117.84
C613124,10053,TOYS ITEM 53,-8,2024-10-11 08:00:00,105.31,103629,United Kingdom,-842.48
C510004,10048,TOYS ITEM 48,-6,2024-10-11 08:00:00,39.27,100321,United Kingdom,-235.62
C634993,10089,GIFTS ITEM 89,-8,2024-10-11 10:00:00,103.36,104313,United Kingdom,-826.88
C634993,10065,HOME DECOR ITEM 65,-6,2024-10-11 10:00:00,18.38,104313,United Kingdom,-110.28
C512015,10022,STATIONERY ITEM 22,-2,2024-10-11 11:00:00,52.19,100381,Portugal,-104.38
C512015,10104,HOME DECOR ITEM 104,-3,2024-10-11 11:00:00,63.01,100381,Portugal,-189.03
C503917,10078,GIFTS ITEM 78,-10,2024-10-11 11:00:00,48.18,100120,United Kingdom,-481.8
C503917,10073,STATIONERY ITEM 73,-5,2024-10-11 11:00:00,19.32,100120,United Kingdom,-96.6
C503917,10034,BAGS ITEM 34,-2,2024-10-11 11:00:00,35.13,100120,United Kingdom,-70.26
C503917,10001,GIFTS ITEM 1,-13,2024-10-11 11:00:00,68.45,100120,United Kingdom,-889.85
C587402,10076,SEASONAL ITEM 76,-5,2024-10-11 12:00:00,56.44,102792,United Kingdom,-282.2
C587402,10034,BAGS ITEM 34,-14,2024-10-11 12:00:00,35.13,102792,United Kingdom,-491.82000000000005
C587402,10002,GIFTS ITEM 2,-13,2024-10-11 12:00:00,76.0,102792,United Kingdom,-988.0
C587402,10002,GIFTS ITEM 2,-5,2024-10-11 12:00:00,76.0,102792,United Kingdom,-380.0
C587402,10092,TOYS ITEM 92,-4,2024-10-11 12:00:00,55.51,102792,United Kingdom,-222.04
C532411,10067,KITCHENWARE ITEM 67,-1,2024-10-11 13:00:00,36.0,101038,United Kingdom,-36.0
C532411,10021,STATIONERY ITEM 21,-4,2024-10-11 13:00:00,89.85,101038,United Kingdom,-359.4
C532411,10050,KITCHENWARE ITEM 50,-4,2024-10-11 13:00:00,57.04,101038,United Kingdom,-228.16
C532411,10044,BAGS ITEM 44,-1,2024-10-11 13:00:00,81.71,101038,United Kingdom,-81.71
C532411,10051,SEASONAL ITEM 51,-11,2024-10-11 13:00:00,92.03,101038,United Kingdom,-1012.33
C589511,10000,LIGHTING ITEM 0,-1,2024-10-11 13:00:00,69.61,102859,Spain,-69.61
C589511,10099,BAGS ITEM 99,-1,2024-10-11 13:00:00,6.76,102859,Spain,-6.76
C581118,10061,TOYS ITEM 61,-10,2024-10-11 15:00:00,43.8,102607,United Kingdom,-438.0
C590198,10089,GIFTS ITEM 89,-6,2024-10-11 16:00:00,103.36,102883,Ireland,-620.16
C590198,10029,SEASONAL ITEM 29,-8,2024-10-11 16:00:00,13.81,102883,Ireland,-110.48
C590198,10044,BAGS ITEM 44,-13,2024-10-11 16:00:00,81.71,102883,Ireland,-1062.23
C590198,10082,LIGHTING ITEM 82,-5,2024-10-11 16:00:00,26.42,102883,Ireland,-132.10000000000002
C514666,10023,STATIONERY ITEM 23,-14,2024-10-11 19:00:00,12.4,100466,United Kingdom,-173.6
C514666,10035,BAGS ITEM 35,-5,2024-10-11 19:00:00,55.33,100466,United Kingdom,-276.65
C514666,10018,HOME DECOR ITEM 18,-3,2024-10-11 19:00:00,66.59,100466,United Kingdom,-199.77
C606795,10078,GIFTS ITEM 78,-11,2024-10-11 19:00:00,48.18,103431,United Kingdom,-529.98
C606795,10080,SEASONAL ITEM 80,-14,2024-10-11 19:00:00,42.73,103431,United Kingdom,-598.2199999999999
C611367,10058,TOYS ITEM 58,-9,2024-10-11 19:00:00,38.5,103570,United Kingdom,-346.5
C611367,10107,TOYS ITEM 107,-1,2024-10-11 19:00:00,58.69,103570,United Kingdom,-58.69
C611367,10095,SEASONAL ITEM 95,-6,2024-10-11 19:00:00,97.53,103570,United Kingdom,-585.1800000000001
C518243,10107,TOYS ITEM 107,-14,2024-10-12 09:00:00,58.69,100584,United Kingdom,-821.66
C613087,10061,TOYS ITEM 61,-12,2024-10-12 10:00:00,43.8,103627,United Kingdom,-525.5999999999999
C613087,10028,TOYS ITEM 28,-8,2024-10-12 10:00:00,46.04,103627,United Kingdom,-368.32
C613087,10096,GIFTS ITEM 96,-8,2024-10-12 10:00:00,19.98,103627,United Kingdom,-159.84
C613087,10078,GIFTS ITEM 78,-6,2024-10-12 10:00:00,48.18,103627,United Kingdom,-289.08
C541099,10069,GIFTS ITEM 69,-14,2024-10-12 11:00:00,27.5,101310,United Kingdom,-385.0
C541099,10082,LIGHTING ITEM 82,-4,2024-10-12 11:00:00,26.42,101310,United Kingdom,-105.68
C532316,10087,BAGS ITEM 87,-12,2024-10-12 12:00:00,30.72,101036,United Kingdom,-368.64
C532316,10087,BAGS ITEM 87,-10,2024-10-12 12:00:00,30.72,101036,United Kingdom,-307.2
C532316,10042,BAGS ITEM 42,-12,2024-10-12 12:00:00,39.61,101036,United Kingdom,-475.32
C616971,10035,BAGS ITEM 35,-7,2024-10-12 14:00:00,55.33,103752,United Kingdom,-387.31
C616971,10087,BAGS ITEM 87,-10,2024-10-12 14:00:00,30.72,103752,United Kingdom,-307.2
C616971,10086,LIGHTING ITEM 86,-9,2024-10-12 14:00:00,9.12,103752,United Kingdom,-82.08
C616971,10101,STATIONERY ITEM 101,-13,2024-10-12 14:00:00,70.76,103752,United Kingdom,-919.8800000000001
C563001,10064,LIGHTING ITEM 64,-9,2024-10-12 19:00:00,42.93,102018,Ireland,-386.37
C563001,10093,HOME DECOR ITEM 93,-3,2024-10-12 19:00:00,80.77,102018,Ireland,-242.31
C563001,10110,KITCHENWARE ITEM 110,-7,2024-10-12 19:00:00,28.61,102018,Ireland,-200.26999999999998
C562099,10102,GIFTS ITEM 102,-14,2024-10-12 19:00:00,47.47,101990,Australia,-664.5799999999999
C562099,10023,STATIONERY ITEM 23,-10,2024-10-12 19:00:00,12.4,101990,Australia,-124.0
C553657,10108,SEASONAL ITEM 108,-2,2024-10-13 08:00:00,32.43,101723,Sweden,-64.86
C553657,10055,LIGHTING ITEM 55,-13,2024-10-13 08:00:00,40.68,101723,Sweden,-528.84
C553657,10010,STATIONERY ITEM 10,-12,2024-10-13 08:00:00,43.75,101723,Sweden,-525.0
C605634,10097,SEASONAL ITEM 97,-13,2024-10-13 09:00:00,41.17,103395,United Kingdom,-535.21
C577465,10112,TOYS ITEM 112,-12,2024-10-13 12:00:00,68.05,102486,Australia,-816.5999999999999
C577465,10051,SEASONAL ITEM 51,-10,2024-10-13 12:00:00,92.03,102486,Australia,-920.3
C577465,10061,TOYS ITEM 61,-4,2024-10-13 12:00:00,43.8,102486,Australia,-175.2
C577465,10011,BAGS ITEM 11,-11,2024-10-13 12:00:00,28.01,102486,Australia,-308.11
C541837,10115,TOYS ITEM 115,-13,2024-10-13 14:00:00,50.16,101336,United Kingdom,-652.0799999999999
C541837,10100,GIFTS ITEM 100,-9,2024-10-13 14:00:00,21.8,101336,United Kingdom,-196.20000000000002
C541837,10115,TOYS ITEM 115,-14,2024-10-13 14:00:00,50.16,101336,United Kingdom,-702.24
C541837,10111,KITCHENWARE ITEM 111,-3,2024-10-13 14:00:00,40.83,101336,United Kingdom,-122.49
C599933,10004,SEASONAL ITEM 4,-3,2024-10-13 15:00:00,51.1,103214,France,-153.3
C529959,10071,KITCHENWARE ITEM 71,-3,2024-10-13 15:00:00,51.33,100969,United Kingdom,-153.99
C656520,10050,KITCHENWARE ITEM 50,-14,2024-10-13 19:00:00,57.04,104964,Ireland,-798.56
C656520,10110,KITCHENWARE ITEM 110,-12,2024-10-13 19:00:00,28.61,104964,Ireland,-343.32
C656520,10030,SEASONAL ITEM 30,-7,2024-10-13 19:00:00,3.75,104964,Ireland,-26.25
C656520,10084,KITCHENWARE ITEM 84,-4,2024-10-13 19:00:00,25.51,104964,Ireland,-102.04
C656520,10050,KITCHENWARE ITEM 50,-11,2024-10-13 19:00:00,57.04,104964,Ireland,-627.4399999999999
C543518,10108,SEASONAL ITEM 108,-10,2024-10-14 10:00:00,32.43,101393,Netherlands,-324.3
C543518,10037,SEASONAL ITEM 37,-12,2024-10-14 10:00:00,40.36,101393,Netherlands,-484.32
C543518,10091,GIFTS ITEM 91,-7,2024-10-14 10:00:00,52.33,101393,Netherlands,-366.31
C506191,10058,TOYS ITEM 58,-1,2024-10-14 10:00:00,38.5,100199,United Kingdom,-38.5
C506191,10042,BAGS ITEM 42,-3,2024-10-14 10:00:00,39.61,100199,United Kingdom,-118.83
C506191,10061,TOYS ITEM 61,-2,2024-10-14 10:00:00,43.8,100199,United Kingdom,-87.6
C506191,10073,STATIONERY ITEM 73,-14,2024-10-14 10:00:00,19.32,100199,United Kingdom,-270.48
C539980,10094,KITCHENWARE ITEM 94,-1,2024-10-14 11:00:00,49.17,101279,United Kingdom,-49.17
C539980,10075,HOME DECOR ITEM 75,-9,2024-10-14 11:00:00,37.52,101279,United Kingdom,-337.68
C517863,10057,GIFTS ITEM 57,-8,2024-10-14 14:00:00,9.82,100573,United Kingdom,-78.56
C517863,10045,SEASONAL ITEM 45,-6,2024-10-14 14:00:00,20.64,100573,United Kingdom,-123.84
C517863,10114,TOYS ITEM 114,-6,2024-10-14 14:00:00,7.43,100573,United Kingdom,-44.58
C517863,10118,TOYS ITEM 118,-11,2024-10-14 14:00:00,76.88,100573,United Kingdom,-845.68
C517863,10109,STATIONERY ITEM 109,-3,2024-10-14 14:00:00,0.0,100573,United Kingdom,-0.0
C586951,10105,HOME DECOR ITEM 105,-1,2024-10-14 15:00:00,31.56,102780,United Kingdom,-31.56
C586951,10112,TOYS ITEM 112,-2,2024-10-14 15:00:00,68.05,102780,United Kingdom,-136.1
C646219,10066,HOME DECOR ITEM 66,-9,2024-10-14 17:00:00,12.74,104653,Spain,-114.66
C646219,10080,SEASONAL ITEM 80,-3,2024-10-14 17:00:00,42.73,104653,Spain,-128.19
C646219,10071,KITCHENWARE ITEM 71,-10,2024-10-14 17:00:00,51.33,104653,Spain,-513.3
C646219,10052,LIGHTING ITEM 52,-9,2024-10-14 17:00:00,17.95,104653,Spain,-161.54999999999998
C537052,10002,GIFTS ITEM 2,-4,2024-10-14 19:00:00,76.0,101185,United Kingdom,-304.0
C537052,10115,TOYS ITEM 115,-11,2024-10-14 19:00:00,50.16,101185,United Kingdom,-551.76
C537052,10001,GIFTS ITEM 1,-6,2024-10-14 19:00:00,68.45,101185,United Kingdom,-410.70000000000005
C537052,10036,GIFTS ITEM 36,-5,2024-10-14 19:00:00,4.15,101185,United Kingdom,-20.75
C537052,10024,GIFTS ITEM 24,-13,2024-10-14 19:00:00,80.63,101185,United Kingdom,-1048.19
C571723,10055,LIGHTING ITEM 55,-5,2024-10-15 11:00:00,40.68,102303,Ireland,-203.4
C571723,10057,GIFTS ITEM 57,-11,2024-10-15 11:00:00,9.82,102303,Ireland,-108.02000000000001
C571723,10044,BAGS ITEM 44,-8,2024-10-15 11:00:00,81.71,102303,Ireland,-653.68
C571723,10106,GIFTS ITEM 106,-6,2024-10-15 11:00:00,42.04,102303,Ireland,-252.24
C643975,10103,SEASONAL ITEM 103,-14,2024-10-15 13:00:00,10.78,104588,United Kingdom,-150.92
C533772,10029,SEASONAL ITEM 29,-11,2024-10-15 16:00:00,13.81,101093,United Kingdom,-151.91
C533772,10048,TOYS ITEM 48,-12,2024-10-15 16:00:00,39.27,101093,United Kingdom,-471.24
C533772,10017,BAGS ITEM 17,-5,2024-10-15 16:00:00,66.17,101093,United Kingdom,-330.85
C565451,10101,STATIONERY ITEM 101,-6,2024-10-15 18:00:00,0.0,102095,United Kingdom,-0.0
C565451,10025,STATIONERY ITEM 25,-5,2024-10-15 18:00:00,35.34,102095,United Kingdom,-176.70000000000002
C565451,10014,TOYS ITEM 14,-8,2024-10-15 18:00:00,9.02,102095,United Kingdom,-72.16
C565451,10065,HOME DECOR ITEM 65,-14,2024-10-15 18:00:00,18.38,102095,United Kingdom,-257.32
C642118,10008,HOME DECOR ITEM 8,-2,2024-10-16 08:00:00,66.99,104533,Ireland,-133.98
C628465,10060,STATIONERY ITEM 60,-3,2024-10-16 11:00:00,2.06,104129,Switzerland,-6.18
C628465,10084,KITCHENWARE ITEM 84,-1,2024-10-16 11:00:00,25.51,104129,Switzerland,-25.51
C599095,10035,BAGS ITEM 35,-4,2024-10-16 17:00:00,55.33,103187,United Kingdom,-221.32
C599095,10011,BAGS ITEM 11,-11,2024-10-16 17:00:00,28.01,103187,United Kingdom,-308.11
C599095,10089,GIFTS ITEM 89,-7,2024-10-16 17:00:00,103.36,103187,United Kingdom,-723.52
C599095,10025,STATIONERY ITEM 25,-9,2024-10-16 17:00:00,35.34,103187,United Kingdom,-318.06000000000006
C618152,10072,GIFTS ITEM 72,-4,2024-10-17 13:00:00,23.2,103787,France,-92.8
C618152,10045,SEASONAL ITEM 45,-5,2024-10-17 13:00:00,20.64,103787,France,-103.2
C618152,10109,STATIONERY ITEM 109,-12,2024-10-17 13:00:00,108.65,103787,France,-1303.8000000000002
C586077,10045,SEASONAL ITEM 45,-2,2024-10-17 13:00:00,20.64,102750,United Kingdom,-41.28
C586077,10004,SEASONAL ITEM 4,-5,2024-10-17 13:00:00,51.1,102750,United Kingdom,-255.5
C570970,10104,HOME DECOR ITEM 104,-5,2024-10-17 14:00:00,63.01,102276,United Kingdom,-315.05
C570970,10100,GIFTS ITEM 100,-1,2024-10-17 14:00:00,21.8,102276,United Kingdom,-21.8
C570970,10033,LIGHTING ITEM 33,-10,2024-10-17 14:00:00,52.34,102276,United Kingdom,-523.4000000000001
